Conv0 active,Conv0 num filters,Conv0 batch normalization,Conv0 activation,Conv0 dropout,Conv0 max pooling,Conv1 active,Conv1 num filters,Conv1 batch normalization,Conv1 activation,Conv1 dropout,Conv1 max pooling,Conv2 active,Conv2 num filters,Conv2 batch normalization,Conv2 activation,Conv2 dropout,Conv2 max pooling,Conv3 active,Conv3 num filters,Conv3 batch normalization,Conv3 activation,Conv3 dropout,Conv3 max pooling,Conv4 active,Conv4 num filters,Conv4 batch normalization,Conv4 activation,Conv4 dropout,Conv4 max pooling,Conv5 active,Conv5 num filters,Conv5 batch normalization,Conv5 activation,Conv5 dropout,Conv5 max pooling,Dense0 active,Dense0 num nodes,Dense0 batch normalization,Dense0 activation,Dense0 dropout,Dense1 active,Dense1 num nodes,Dense1 batch normalization,Dense1 activation,Dense1 dropout,Optimizer,Val Loss,Val Accuracy
1,64,0,0,5,0,0,32,1,0,6,1,0,32,1,0,0,1,1,8,0,0,8,0,0,64,1,0,9,2,1,8,1,0,0,2,1,512,1,0,0,0,1024,0,0,1,3,1.21582562962,0.6054
1,16,0,0,2,2,0,64,1,0,4,0,1,32,0,0,7,1,0,8,0,0,10,0,1,64,0,0,10,1,1,32,0,0,7,2,1,1024,1,0,2,1,256,1,0,10,1,1.53891615753,0.4944
1,64,1,0,8,2,1,8,0,0,8,0,0,16,0,0,6,2,1,16,1,0,3,0,1,16,1,0,4,1,1,8,1,0,4,2,1,32,1,0,1,0,1024,1,0,2,1,1.33887028236,0.551
1,16,0,0,4,0,1,32,0,0,4,2,1,8,1,0,9,0,0,8,0,0,10,0,1,64,0,0,10,2,1,32,0,0,6,1,0,32,0,0,4,1,32,0,0,7,0,2.30265522995,0.1007
1,8,1,0,7,1,1,16,0,0,2,1,0,64,1,0,5,2,1,16,1,0,2,2,1,32,0,0,10,0,1,64,0,0,3,1,0,32,1,0,9,0,64,0,0,8,0,1.4769126379,0.4974
1,64,0,0,5,0,0,8,0,0,6,2,1,32,1,0,2,1,1,8,0,0,7,0,0,16,1,0,8,1,1,32,0,0,1,1,1,256,1,0,1,0,1024,0,0,2,0,2.33310054207,0.3245
1,8,0,0,8,2,0,8,0,0,5,2,1,8,1,0,5,0,1,8,0,0,10,0,0,16,0,0,7,2,1,32,0,0,5,1,0,32,1,0,9,0,512,1,0,0,0,1.21381494198,0.5872
1,32,0,0,0,1,0,64,0,0,4,0,0,16,0,0,1,2,1,32,0,0,1,0,0,64,1,0,7,2,1,32,0,0,7,1,0,32,1,0,9,0,512,1,0,0,3,0.980691575432,0.6609
1,16,0,0,2,2,0,64,1,0,4,0,1,16,0,0,2,0,0,16,1,0,0,0,0,8,0,0,3,2,1,8,1,0,2,2,1,16,1,0,9,0,64,0,0,8,0,1.21802337723,0.5643
1,16,0,0,2,2,0,64,1,0,4,0,1,32,0,0,7,1,0,8,0,0,10,0,1,64,0,0,10,2,1,32,0,0,6,1,0,32,0,0,4,1,32,0,0,7,2,1.14402576122,0.6481
1,16,0,0,6,0,1,8,0,0,9,2,1,32,1,0,7,0,1,16,0,0,0,2,1,64,1,0,3,2,1,64,1,0,4,2,1,512,1,0,9,0,512,1,0,0,0,0.866959074974,0.7136
1,64,1,0,6,1,0,64,0,0,1,2,0,8,0,0,7,2,1,8,0,0,10,0,0,16,0,0,7,2,1,32,0,0,5,1,0,32,1,0,9,0,512,1,0,0,3,1.3051471859,0.5794
1,64,1,0,8,1,1,8,1,0,10,1,0,16,1,0,9,1,0,32,1,0,10,2,0,32,0,0,2,0,0,8,0,0,7,0,1,512,0,0,7,1,1024,0,0,4,1,1.75872580891,0.4628
1,8,0,0,10,1,0,8,1,0,2,2,1,32,1,0,7,1,0,8,0,0,10,0,1,64,0,0,10,2,1,32,0,0,6,1,0,32,0,0,4,1,1024,0,0,4,1,1.9403670208,0.2961
1,16,1,0,2,0,0,32,0,0,5,1,1,64,1,0,8,1,1,8,1,0,0,0,0,64,1,0,10,1,0,32,1,0,5,0,0,16,1,0,3,0,64,0,0,6,0,1.10259508762,0.6054
1,16,1,0,2,0,0,32,0,0,5,1,1,64,1,0,5,0,1,8,0,0,10,0,0,16,0,0,7,2,1,32,0,0,5,1,0,32,1,0,9,0,512,1,0,0,3,1.14904138985,0.6458
1,64,0,0,8,2,0,16,1,0,7,1,1,64,1,0,8,1,0,64,0,0,10,0,0,16,1,0,7,1,1,8,1,0,9,0,0,64,0,0,6,1,64,1,0,3,1,0.905994902992,0.6861
1,16,0,0,4,0,1,32,0,0,4,2,1,8,1,0,9,0,0,8,1,0,9,1,1,64,1,0,1,2,0,8,1,0,7,2,1,1024,1,0,2,1,256,1,0,10,1,6.66,0.1
1,8,1,0,7,1,1,16,0,0,2,1,0,64,1,0,5,2,1,16,1,0,2,2,1,32,0,0,10,0,1,8,0,0,3,1,1,512,0,0,6,0,16,0,0,6,0,1.34363025513,0.5169
1,64,1,0,0,1,0,64,0,0,7,2,0,16,1,0,1,0,0,32,0,0,5,1,1,32,0,0,0,0,0,32,1,0,5,0,0,256,0,0,7,1,64,0,0,3,2,1.03943929501,0.6494
1,16,0,0,2,2,0,64,1,0,4,2,1,8,1,0,8,1,1,8,0,0,8,0,0,64,1,0,9,2,1,8,1,0,0,2,0,512,1,0,0,0,1024,0,0,1,3,1.54665451183,0.4688
1,32,0,0,7,2,0,64,0,0,5,1,0,64,0,0,5,2,1,16,1,0,2,2,1,32,0,0,10,0,1,64,0,0,3,1,0,256,1,0,1,0,1024,0,0,2,0,0.982051434612,0.6675
1,64,0,0,9,1,1,32,0,0,1,0,0,32,1,0,10,2,1,32,0,0,6,1,1,8,0,0,6,2,1,8,1,0,4,2,1,32,1,0,1,0,1024,1,0,2,1,2.26885621948,0.294
1,8,1,0,9,0,0,32,0,0,4,2,1,8,1,0,9,0,0,8,1,0,9,1,0,64,1,0,1,2,0,8,1,0,7,2,1,1024,1,0,2,1,256,1,0,10,1,1.18961796904,0.5816
1,16,0,0,0,1,0,16,0,0,2,1,1,32,0,0,5,0,1,16,0,0,2,1,1,32,0,0,4,2,0,8,1,0,7,1,1,64,1,0,1,0,64,0,0,4,0,1.14227589569,0.5983
1,16,1,0,2,0,0,32,0,0,5,1,0,16,1,0,9,1,0,32,1,0,10,2,0,32,0,0,2,0,0,8,0,0,7,0,1,512,0,0,7,1,1024,0,0,4,1,14.5062856964,0.1
1,64,1,0,0,1,0,64,0,0,7,1,0,16,1,0,6,2,1,16,1,0,1,0,0,16,1,0,8,2,1,64,1,0,10,1,1,1024,0,0,0,0,16,0,0,2,3,0.688333176851,0.7645
1,64,0,0,5,0,0,16,0,0,8,0,1,8,1,0,1,2,0,8,1,0,2,1,1,32,0,0,4,2,0,8,1,0,7,1,1,64,1,0,1,0,16,0,0,6,0,1.03297671947,0.6755
1,64,1,0,0,1,0,64,0,0,7,1,0,16,1,0,6,2,1,16,1,0,3,0,1,16,1,0,4,1,1,8,1,0,4,2,1,32,1,0,1,0,1024,1,0,2,2,1.31041201077,0.5229
1,16,1,0,5,1,0,16,0,0,7,1,1,64,1,0,8,1,0,64,0,0,10,0,0,16,1,0,7,1,1,8,1,0,9,0,0,64,0,0,6,1,64,1,0,3,1,2.22292021599,0.3468
1,16,0,0,6,0,1,8,0,0,9,2,1,32,1,0,7,0,1,16,0,0,0,2,1,64,1,0,3,2,1,64,1,0,4,2,1,512,1,0,9,0,512,1,0,0,3,1.16838772259,0.6417
1,16,0,0,7,0,1,8,0,0,5,1,1,64,1,0,5,0,1,8,0,0,10,0,0,16,0,0,7,2,1,32,0,0,5,1,0,32,1,0,9,0,512,1,0,0,3,1.45639882965,0.4916
1,64,1,0,8,1,1,8,1,0,10,1,0,16,1,0,9,1,0,32,1,0,10,2,0,32,0,0,2,0,0,8,1,0,4,2,1,512,1,0,6,0,512,1,0,0,0,2.36841736984,0.2704
1,16,1,0,5,0,0,32,1,0,6,1,0,32,1,0,0,1,1,8,0,0,8,0,0,64,1,0,9,2,1,8,1,0,0,2,1,512,1,0,0,0,1024,0,0,1,3,1.37052533493,0.5534
1,64,1,0,7,1,1,16,0,0,2,1,0,64,1,0,5,2,1,16,1,0,2,2,1,32,0,0,10,0,1,64,0,0,3,1,0,32,1,0,9,0,64,1,0,10,1,1.56119392242,0.4455
1,8,0,0,8,2,0,8,0,0,5,2,1,8,1,0,5,0,1,8,0,0,10,2,1,32,0,0,10,0,1,64,0,0,3,1,0,32,1,0,1,0,256,1,0,1,3,1.35163151283,0.523
1,64,0,0,8,2,0,16,1,0,7,1,1,64,1,0,8,1,0,64,0,0,10,1,1,32,0,0,2,1,0,16,1,0,2,2,1,64,1,0,10,1,1024,0,0,10,1,1.66009692974,0.3803
1,8,1,0,7,1,1,16,0,0,2,1,0,64,1,0,7,1,0,8,0,0,10,0,1,64,0,0,10,2,0,8,1,0,7,2,1,1024,1,0,2,1,256,1,0,10,1,2.20812639885,0.4221
1,64,1,0,0,1,0,64,0,0,7,1,0,16,1,0,6,2,1,8,1,0,1,0,0,16,1,0,8,2,1,64,1,0,10,1,1,1024,0,0,0,0,16,0,0,2,3,0.860513688946,0.7029
1,16,1,0,2,2,0,64,1,0,4,0,1,16,0,0,2,0,0,16,1,0,9,1,0,8,1,0,3,2,1,64,1,0,4,0,0,32,1,0,7,0,128,0,0,0,0,2.28140828438,0.3495
1,16,0,0,2,1,0,16,1,0,10,2,0,16,1,0,1,0,1,16,0,0,10,2,0,32,1,0,8,2,1,16,1,0,1,0,0,16,0,0,9,0,512,1,0,0,3,1.08566173611,0.611
1,16,0,0,8,2,0,8,0,0,5,2,1,8,1,0,5,0,1,8,0,0,10,0,0,16,0,0,7,2,1,8,0,0,5,1,0,32,1,0,9,0,512,1,0,0,0,1.24456148186,0.5465
1,16,1,0,5,1,0,16,0,0,7,1,1,64,1,0,8,1,0,64,0,0,10,0,0,16,1,0,7,1,1,64,1,0,9,2,1,512,1,0,9,0,512,1,0,0,3,3.71219285812,0.3323
1,16,0,0,2,2,0,64,1,0,4,0,1,32,0,0,7,1,0,8,0,0,10,0,1,64,0,0,10,2,0,8,1,0,7,2,1,1024,1,0,1,0,1024,0,0,2,0,0.83922737298,0.7293
1,16,0,0,2,2,0,64,1,0,4,0,1,16,0,0,2,2,1,16,1,0,2,2,1,8,0,0,10,0,1,8,0,0,3,1,1,512,0,0,6,0,16,0,0,6,0,1.04834783573,0.6502
1,16,0,0,2,2,0,64,1,0,4,0,1,16,0,0,2,0,0,8,0,0,10,0,1,64,0,0,10,1,1,32,0,0,7,2,1,1024,1,0,2,1,256,1,0,10,1,1.56055755196,0.4803
1,64,1,0,8,2,1,8,0,0,9,0,0,16,0,0,3,1,0,32,0,0,1,1,0,8,1,0,3,2,1,64,1,0,4,1,0,32,1,0,7,0,128,0,0,0,3,1.19502102261,0.5901
1,64,1,0,8,2,1,8,0,0,9,0,0,16,0,0,3,1,0,32,0,0,1,0,0,16,1,0,8,2,1,8,1,0,1,0,0,16,0,0,9,0,32,1,0,4,1,1.53491616783,0.479
1,16,0,0,7,0,1,8,0,0,1,1,1,32,1,0,10,2,1,32,1,0,3,0,0,32,1,0,8,1,1,16,0,0,8,2,1,512,1,0,9,0,512,1,0,0,0,0.899870297146,0.6834
1,16,0,0,2,2,0,64,1,0,4,0,1,32,0,0,9,1,0,8,0,0,10,0,1,64,0,0,10,2,0,8,1,0,7,2,1,64,1,0,1,0,64,0,0,4,0,0.801942754936,0.7179
1,16,0,0,6,0,1,8,0,0,5,0,0,16,0,0,1,2,1,32,0,0,1,0,0,64,1,0,7,2,1,8,1,0,7,1,1,64,1,0,1,0,64,0,0,4,3,1.53432142429,0.4486
1,64,1,0,8,2,1,8,0,0,8,0,0,16,0,0,6,2,1,16,1,0,3,0,1,16,1,0,4,1,1,8,1,0,4,2,1,32,1,0,1,0,32,0,0,7,2,1.84815628662,0.3933
1,32,1,0,8,0,0,64,0,0,8,0,1,8,0,0,1,2,0,64,0,0,0,0,0,32,1,0,8,1,1,16,0,0,10,1,1,1024,0,0,0,0,16,0,0,2,3,0.925430560493,0.6988
1,8,1,0,9,0,0,32,0,0,9,2,1,32,1,0,7,0,1,16,1,0,0,2,1,64,1,0,3,2,1,64,1,0,4,2,1,512,1,0,9,0,512,1,0,0,3,1.14000294209,0.7087
1,8,1,0,0,1,0,64,0,0,7,2,0,16,1,0,8,0,0,16,0,0,9,1,0,32,1,0,8,1,1,16,1,0,8,1,1,128,1,0,2,1,512,0,0,8,0,1.39887350998,0.5227
1,8,1,0,9,0,0,32,0,0,4,2,0,16,1,0,8,0,0,16,0,0,9,1,0,8,1,0,3,2,1,64,1,0,4,0,0,32,1,0,7,0,128,0,0,0,0,1.18629454918,0.5924
1,64,0,0,8,2,0,16,1,0,7,1,1,64,1,0,8,1,0,64,0,0,10,0,0,16,1,0,4,2,0,8,1,0,7,1,1,64,1,0,1,0,64,0,0,4,0,0.899569575596,0.6977
1,32,1,0,7,2,0,64,0,0,5,1,0,64,0,0,5,2,1,16,1,0,0,0,0,64,1,0,10,1,0,32,1,0,5,0,0,16,1,0,3,0,64,0,0,6,3,1.11848711872,0.6215
1,64,0,0,8,2,0,16,1,0,7,1,1,64,1,0,8,1,0,64,0,0,10,0,0,16,1,0,7,1,1,8,1,0,9,0,0,64,0,0,6,0,1024,0,0,2,0,1.43488505173,0.515
1,16,0,0,6,0,1,8,1,0,6,1,0,32,1,0,0,1,1,8,0,0,8,0,0,64,1,0,9,2,1,8,1,0,0,2,1,512,1,0,0,0,1024,0,0,1,3,1.10108696594,0.6215
1,64,0,0,5,0,0,8,0,0,6,2,1,32,1,0,2,1,1,8,0,0,7,0,0,16,1,0,8,1,0,16,0,0,7,1,1,64,1,0,1,0,64,0,0,4,0,0.957046274567,0.6676
1,64,1,0,7,1,1,16,0,0,2,1,0,64,1,0,5,2,1,16,1,0,8,2,1,32,0,0,10,0,1,64,0,0,3,1,0,32,1,0,9,0,64,0,0,8,0,1.2016757719,0.5948
1,16,0,0,2,0,0,64,1,0,4,0,1,16,0,0,2,0,0,16,1,0,10,0,0,16,0,0,7,2,1,32,0,0,5,1,0,32,1,0,9,0,512,1,0,0,0,0.938631968594,0.6792
1,32,0,0,0,1,0,16,0,0,5,1,0,64,0,0,5,2,1,16,1,0,2,2,1,32,0,0,10,0,1,64,1,0,10,1,1,64,1,0,1,0,64,0,0,4,0,1.11000248184,0.6082
1,64,0,0,5,0,0,16,0,0,8,0,1,8,1,0,1,2,0,8,1,0,2,1,1,16,0,0,3,2,1,64,1,0,4,2,1,512,1,0,9,0,512,1,0,0,0,0.919942668152,0.7122
1,64,0,0,5,2,0,16,0,0,8,0,1,8,1,0,1,2,0,8,1,0,2,1,1,64,1,0,3,2,1,64,1,0,4,2,1,512,1,0,9,0,512,1,0,0,0,0.815380913925,0.7371
1,32,0,0,5,1,0,16,0,0,5,1,0,64,0,0,5,2,1,16,1,0,2,2,1,32,0,0,10,0,1,64,0,0,3,1,0,32,1,0,1,0,64,1,0,5,1,1.10403611832,0.6393
1,64,1,0,8,2,1,8,0,0,8,0,0,16,0,0,6,2,1,16,1,0,3,0,1,16,1,0,4,1,1,8,1,0,4,2,1,512,0,0,6,0,16,0,0,6,0,0.899615585995,0.6793
1,8,0,0,8,2,0,8,0,0,5,1,1,64,1,0,5,0,1,8,0,0,10,0,0,16,0,0,7,2,1,32,0,0,5,1,0,32,1,0,9,0,512,1,0,0,3,1.36376339588,0.5691
1,8,0,0,8,2,0,8,0,0,5,2,1,8,1,0,5,0,1,8,0,0,10,2,1,32,0,0,10,0,1,64,0,0,3,1,0,32,1,0,1,0,256,1,0,1,3,1.16020434608,0.6122
1,16,0,0,2,1,0,16,1,0,10,2,0,16,1,0,8,1,0,64,0,0,10,0,0,16,1,0,7,1,1,8,1,0,9,0,0,64,0,0,6,1,64,1,0,3,1,1.18848470993,0.5977
1,64,1,0,0,1,0,64,0,0,7,2,0,16,1,0,1,0,0,32,0,0,5,1,1,32,0,0,0,0,0,32,1,0,5,0,0,256,0,0,7,1,64,1,0,3,2,0.904273257828,0.6894
1,8,0,0,8,2,0,8,0,0,5,2,1,8,1,0,5,0,1,8,0,0,10,0,0,16,0,0,7,2,1,32,0,0,5,1,0,32,1,0,9,0,512,1,0,0,3,1.20459678116,0.625
1,32,1,0,7,2,0,64,0,0,5,1,0,64,1,0,9,1,0,32,1,0,10,2,0,32,0,0,2,0,0,8,0,0,7,0,1,512,0,0,7,1,1024,0,0,0,1,14.5062856903,0.1
1,8,1,0,7,1,1,16,0,0,2,1,0,64,1,0,5,2,1,16,1,0,2,2,1,32,0,0,10,0,1,64,0,0,3,1,0,32,1,0,9,0,64,0,0,2,3,1.4004272892,0.4987
1,64,1,0,0,1,0,64,0,0,7,1,0,16,1,0,6,2,1,16,1,0,3,0,1,64,0,0,10,2,0,8,1,0,7,2,1,1024,1,0,2,1,256,1,0,10,1,1.03535917616,0.6706
1,8,1,0,9,0,0,32,0,0,4,2,1,8,1,0,9,0,0,8,1,0,9,1,0,64,1,0,1,2,0,8,1,0,7,2,0,64,0,0,6,1,64,1,0,3,1,1.29029909229,0.563
1,16,0,0,6,1,0,64,0,0,4,0,0,16,0,0,1,2,1,32,0,0,1,0,0,64,1,0,7,2,0,8,1,0,7,1,1,64,1,0,1,0,64,0,0,4,0,1.18840044765,0.6045
1,32,0,0,5,0,0,64,0,0,9,2,1,32,0,0,3,2,0,32,0,0,1,0,0,16,1,0,8,2,1,8,1,0,10,2,1,512,0,0,6,0,16,0,0,6,0,0.940295436954,0.6707
1,64,1,0,6,1,0,64,0,0,1,2,0,8,0,0,7,2,1,8,0,0,10,0,0,16,0,0,1,2,0,8,1,0,7,2,1,1024,1,0,2,1,256,1,0,10,1,1.59517247543,0.4356
1,16,0,0,10,1,1,32,0,0,0,1,1,8,1,0,6,2,0,32,0,0,5,1,1,32,0,0,0,0,0,32,1,0,5,0,0,256,0,0,7,1,64,0,0,6,3,1.4444606369,0.4962
1,32,1,0,8,0,0,64,0,0,8,0,1,8,0,0,1,2,0,64,0,0,0,0,0,32,1,0,8,1,1,16,0,0,10,1,1,512,0,0,6,0,16,0,0,6,0,0.952872797775,0.674
1,16,0,0,7,0,1,8,0,0,1,1,1,32,1,0,10,2,1,32,1,0,3,0,0,32,1,0,8,1,1,16,0,0,8,2,1,512,1,0,9,0,512,1,0,4,0,0.813058349705,0.7132
1,64,1,0,7,1,1,16,0,0,2,1,0,64,1,0,5,2,1,16,1,0,2,2,1,32,0,0,10,0,1,64,0,0,3,0,0,32,1,0,9,0,64,1,0,0,3,1.87559524193,0.4019
1,16,0,0,2,2,0,64,1,0,4,0,1,16,0,0,2,2,1,16,1,0,2,2,1,8,0,0,10,0,1,8,1,0,7,2,1,1024,1,0,2,1,256,1,0,10,1,1.11425967007,0.6585
1,16,0,0,2,1,0,16,1,0,10,2,0,16,1,0,1,0,1,16,0,0,10,2,0,32,1,0,7,2,1,8,0,0,5,1,0,32,1,0,9,0,512,1,0,0,3,1.26688998756,0.5675
1,16,0,0,2,2,0,64,1,0,4,0,1,32,0,0,7,1,0,8,0,0,10,0,0,16,0,0,7,2,1,32,0,0,5,1,0,32,1,0,9,0,512,1,0,0,3,1.01661060619,0.6769
1,64,1,0,8,2,1,8,0,0,1,1,1,32,1,0,10,2,1,32,1,0,3,0,0,32,1,0,8,1,1,16,0,0,8,2,1,512,1,0,9,0,512,1,0,0,0,0.761504216099,0.7284
1,64,1,0,8,2,1,8,0,0,8,0,0,16,0,0,6,2,1,16,1,0,3,0,1,16,1,0,4,1,1,8,1,0,1,2,1,32,1,0,1,0,64,0,0,4,0,1.13548982048,0.604
1,16,0,0,5,0,0,16,0,0,8,0,1,8,1,0,1,2,0,8,1,0,2,1,1,16,0,0,3,2,1,64,1,0,4,2,1,512,1,0,9,0,512,1,0,0,0,0.934307016182,0.7032
1,8,1,0,0,1,0,64,0,0,7,2,0,16,1,0,8,0,0,16,1,0,8,2,1,32,0,0,10,0,1,64,0,0,3,1,0,32,1,0,9,0,64,0,0,8,0,0.891044737053,0.7053
1,8,1,0,9,0,0,32,0,0,4,2,1,8,1,0,9,0,0,8,1,0,9,1,0,64,1,0,1,2,0,8,1,0,9,0,0,64,0,0,6,1,64,1,0,3,1,1.50517061806,0.457
1,64,0,0,8,2,0,16,1,0,7,1,1,64,1,0,8,1,0,64,0,0,10,0,0,16,1,0,7,1,1,8,1,0,9,0,0,64,0,0,6,1,64,1,0,3,1,0.92655620327,0.6813
1,16,1,0,5,0,0,32,1,0,6,1,0,32,1,0,0,1,1,8,0,0,8,0,0,64,1,0,9,2,0,8,1,0,1,0,0,16,0,0,9,0,32,1,0,4,1,1.28233841019,0.5536
1,8,1,0,9,0,0,32,0,0,4,2,1,8,1,0,9,1,0,8,1,0,9,1,0,64,1,0,1,2,0,8,1,0,7,2,1,64,1,0,1,0,64,0,0,4,0,2.10862439613,0.3394
1,64,1,0,0,1,0,64,0,0,7,1,0,16,1,0,6,2,1,16,1,0,3,0,1,64,0,0,10,2,0,8,1,0,7,2,1,1024,1,0,2,1,256,1,0,5,1,0.953945382404,0.6974
1,32,0,0,5,1,0,16,1,0,10,2,0,16,1,0,1,0,1,16,0,0,10,2,0,32,1,0,8,2,1,16,1,0,1,0,0,16,0,0,9,0,512,1,0,0,3,1.39065314484,0.5365
1,8,0,0,8,2,0,8,0,0,5,1,1,8,1,0,1,2,0,8,1,0,2,1,1,64,1,0,3,2,1,64,1,0,4,2,1,512,1,0,9,0,512,1,0,0,0,6.66,0.1
1,8,1,0,7,1,1,16,0,0,2,1,0,64,1,0,7,1,0,8,0,0,10,0,0,64,1,0,10,1,0,32,1,0,5,0,0,16,1,0,3,0,64,0,0,6,3,1.25988141994,0.5703
1,16,0,0,8,2,0,16,1,0,7,1,1,64,1,0,8,1,0,64,0,0,10,0,0,16,1,0,7,1,1,8,1,0,9,0,0,64,0,0,6,0,1024,0,0,2,0,1.1518799408,0.6
1,64,0,0,2,2,0,16,1,0,7,1,1,64,1,0,8,1,0,64,0,0,10,0,0,16,1,0,7,1,1,8,1,0,9,0,0,64,0,0,6,0,1024,0,0,2,0,1.05200846195,0.638
1,16,0,0,2,0,0,64,1,0,4,0,1,16,0,0,2,0,0,16,1,0,10,0,0,16,0,0,7,2,1,32,0,0,5,1,0,32,1,0,1,0,1024,0,0,2,0,0.969867912579,0.666
1,64,0,0,8,2,0,16,1,0,7,1,1,64,1,0,8,1,0,64,0,0,10,0,0,16,1,0,4,2,0,8,1,0,7,1,1,64,0,0,1,0,64,0,0,0,3,1.22379828491,0.5674
1,32,0,0,5,1,0,16,0,0,5,1,0,64,0,0,5,2,1,16,1,0,2,2,1,32,0,0,10,0,1,64,1,0,10,1,1,64,1,0,8,0,64,0,0,4,0,1.09419053211,0.6283
1,32,0,0,5,1,0,16,0,0,5,1,0,64,0,0,5,2,1,16,1,0,2,2,1,32,0,0,10,0,1,64,0,0,7,2,0,64,0,0,6,1,64,1,0,3,1,1.04485332947,0.6343
1,8,1,0,7,1,1,16,0,0,2,1,0,64,1,0,5,2,1,16,1,0,2,2,1,32,0,0,10,0,1,64,0,0,3,1,1,1024,0,0,0,0,16,0,0,2,3,1.41473216133,0.5096
1,8,0,0,8,2,0,8,0,0,5,2,1,8,1,0,5,0,1,8,0,0,10,2,1,32,0,0,9,2,1,8,1,0,0,0,1,512,1,0,0,0,1024,0,0,1,3,1.85339615059,0.4098
1,64,0,0,8,2,0,16,1,0,7,1,1,64,1,0,8,1,0,32,0,0,1,0,0,16,1,0,8,2,1,8,1,0,10,2,1,512,0,0,6,0,16,0,0,6,0,1.68143060417,0.4308
1,32,0,0,5,1,0,16,0,0,5,1,0,64,0,0,5,2,1,16,1,0,2,2,1,32,0,0,10,0,1,64,0,0,3,1,0,32,1,0,1,0,512,0,0,8,0,1.07145123024,0.6372
1,64,1,0,8,2,1,8,0,0,8,0,0,16,0,0,6,2,1,16,1,0,8,2,1,32,0,0,10,0,1,64,0,0,3,1,0,32,1,0,9,0,64,0,0,8,0,0.967948290062,0.6684
1,64,0,0,8,2,0,16,1,0,7,1,1,64,1,0,8,1,0,64,0,0,10,0,0,16,1,0,7,1,1,8,1,0,9,0,0,64,0,0,6,0,1024,1,0,0,3,0.985513477707,0.6499
1,64,1,0,8,2,1,8,0,0,8,0,0,16,0,0,6,2,1,16,1,0,3,0,1,16,1,0,10,2,0,8,1,0,7,2,1,64,1,0,1,0,64,0,0,4,0,1.00179711733,0.6592
1,32,0,0,7,0,1,8,0,0,7,1,1,64,1,0,8,1,0,64,0,0,10,0,0,16,1,0,7,1,1,8,1,0,9,0,0,64,0,0,6,0,1024,0,0,2,0,3.42877327423,0.1374
1,32,0,0,6,0,1,32,1,0,6,1,0,32,1,0,0,1,1,8,0,0,8,0,0,64,1,0,9,2,1,8,1,0,0,2,1,512,1,0,0,0,1024,0,0,1,0,1.07520668392,0.6306
1,16,0,0,6,0,1,8,0,0,5,0,0,16,0,0,1,2,1,32,0,0,1,0,0,64,1,0,7,2,1,8,1,0,7,1,1,64,1,0,1,0,64,0,0,4,3,2.21367542267,0.2794
1,64,1,0,6,1,0,64,0,0,1,2,0,8,0,0,7,2,1,8,0,0,10,0,0,16,0,0,1,2,0,8,1,0,7,2,1,512,1,0,9,0,512,1,0,0,0,1.36710747337,0.5351
1,8,1,0,9,0,0,32,0,0,4,2,0,16,1,0,8,2,1,16,1,0,0,0,0,64,1,0,10,1,0,32,1,0,5,0,0,16,1,0,3,0,64,0,0,6,3,1.05074267368,0.6309
1,16,0,0,6,0,1,8,1,0,6,1,0,32,1,0,0,1,1,8,0,0,8,0,0,64,1,0,9,2,1,8,1,0,0,2,1,512,1,0,0,0,1024,0,0,4,0,1.38221179638,0.5422
1,64,0,0,8,2,0,16,0,0,5,1,1,64,1,0,5,0,1,8,0,0,10,0,0,16,0,0,7,2,1,32,0,0,5,1,0,32,1,0,9,0,512,1,0,0,3,1.22237426586,0.6193
1,32,1,0,7,2,0,64,0,0,5,1,0,64,0,0,5,2,1,16,1,0,0,0,0,64,1,0,10,1,0,32,1,0,7,2,1,1024,1,0,1,0,1024,0,0,2,0,1.70938024387,0.5415
1,16,0,0,2,1,0,16,1,0,10,0,0,16,0,0,6,2,1,16,1,0,3,0,1,16,1,0,4,1,1,8,1,0,4,2,1,512,0,0,6,0,16,0,0,6,0,0.922011899853,0.6782
1,16,0,0,2,1,0,16,1,0,10,2,0,16,1,0,3,1,0,32,0,0,1,1,0,8,1,0,3,2,1,64,1,0,4,1,0,32,1,0,7,0,128,0,0,0,3,0.935441483498,0.6805
1,32,0,0,5,1,0,16,0,0,7,1,1,64,1,0,8,1,0,64,0,0,10,0,0,16,1,0,7,1,1,64,1,0,9,2,1,512,1,0,9,0,512,1,0,0,3,2.39115806885,0.4371
1,64,1,0,8,2,1,8,0,0,8,0,0,16,0,0,6,2,1,16,1,0,3,0,1,16,1,0,4,1,1,8,1,0,4,2,1,32,1,0,1,0,32,0,0,7,3,1.41026791267,0.5218
1,16,0,0,6,1,0,64,0,0,4,0,0,16,0,0,1,2,1,32,0,0,1,0,0,64,1,0,7,2,0,8,1,0,7,1,1,64,1,0,1,0,64,0,0,4,0,1.03155886145,0.6582
1,64,1,0,6,1,0,64,0,0,1,2,0,8,0,0,7,2,1,16,0,0,10,0,0,16,1,0,8,2,1,64,1,0,10,1,1,1024,0,0,0,0,16,0,0,2,3,0.968993749619,0.6738
1,64,1,0,0,1,0,64,0,0,7,2,0,16,1,0,1,0,0,32,0,0,5,1,1,32,1,0,3,2,1,64,1,0,4,2,1,512,1,0,8,0,512,1,0,0,3,0.886724766541,0.7114
